,Id,Name,Nation,Team,League,Born,Mac,Pos,Dripling,Press,Pas,Şut,Gole_katkı,Dakika
2573,2573,Cristian Volpato,ITA,Roma,Serie A,2003,5,MF,0.12378348208875248,0.12327630774710861,0.26755698410068085,0.11689976689976692,0.07124324324324324,0.09183180280328661
2574,2574,Aster Vranckx,BEL,Milan,Serie A,2002,7,MF,0.0356270402875616,0.10588226903514594,0.12177896863364943,0.0,0.0,0.03624939584340261
2575,2575,Aster Vranckx,BEL,Wolfsburg,Bundesliga,2002,1,MF,0.0,0.0012096774193548388,0.00518658481097207,0.0,0.0,0.0033832769453842437
2577,2577,Robert Wagner,GER,Freiburg,Bundesliga,2003,2,MF,0.07491563554555682,0.16569385818843668,0.03902007948667391,0.0,0.0,0.010633156114064766
2578,2578,Walace,BRA,Udinese,Serie A,1995,21,MF,0.02460312415980233,0.23808686710724106,0.25322285790814114,0.026491526491526488,0.0,0.8743354277428709
2585,2585,Paul Wanner,GER,Bayern Munich,Bundesliga,2005,2,MF,0.3334414297748692,0.3032196147747483,0.2648312423852557,0.0,0.0,0.011599806669888834
2588,2588,James Ward-Prowse,ENG,Southampton,Premier League,1994,22,MF,0.026912295186377173,0.15988242037254136,0.34162392840311334,0.11041559041559042,0.14810810810810812,0.9565007249879168
2593,2593,Julian Weigl,GER,M'Gladbach,Bundesliga,1995,15,MF,0.02694936634174188,0.1993722679268664,0.21361821815450782,0.0,0.0,0.5944900918318028
2594,2594,Nelson Weiper,GER,Mainz 05,Bundesliga,2005,2,MF,0.0022497187851518562,0.0035194648497107774,0.006361885840422168,0.0,0.0,0.0019333011116481392
2596,2596,Noah Wei�haupt,GER,Freiburg,Bundesliga,2001,9,MFFW,0.06087414830183739,0.16974369794364985,0.0787936241145113,0.0,0.0,0.06283228612856452
2599,2599,Marcel Wenig,GER,Eint Frankfurt,Bundesliga,2004,1,MF,0.0,0.000967741935483871,0.0033261510518664563,0.0,0.0,0.0014499758337361045
2602,2602,Harvey White,ENG,Tottenham,Premier League,2001,1,MF,0.0,0.006337960052231949,0.025542815380760524,0.0,0.0,0.0019333011116481392
2605,2605,Georginio Wijnaldum,NED,Roma,Serie A,1990,2,MF,0.0022917205360998482,0.007258064516129033,0.027525073424013745,0.0,0.0,0.009666505558240696
2610,2610,Joe Willock,ENG,Newcastle Utd,Premier League,1999,22,MF,0.1235385996036558,0.18054801081156896,0.23225203135999378,0.07636405636405637,0.06590990990990991,0.7723537941034316
2615,2615,Harry Winks,ENG,Sampdoria,Serie A,1996,4,MF,0.06478108644317708,0.2773229988831955,0.23515041146450388,0.0018018018018018016,0.0,0.14403093281778637
2624,2624,Jeong Woo-yeong,KOR,Freiburg,Bundesliga,1999,17,MFFW,0.10740533758324994,0.08424370156445929,0.16026016627423725,0.056998886998887006,0.04241441441441442,0.2793620106331561
2628,2628,Christopher Wooh,CMR,Lens,Ligue 1,2001,1,MF,0.0,0.0003918605213522271,0.0006361885840422167,0.0,0.0,0.0014499758337361045
2630,2630,Xeka,POR,Rennes,Ligue 1,1994,8,MF,0.03508246105101597,0.18537708697258365,0.2600122928245458,0.0,0.0,0.26631222812953115
2631,2631,Granit Xhaka,SUI,Arsenal,Premier League,1992,21,MF,0.028208778100447248,0.10735823729410067,0.33755529074315227,0.061416451416451426,0.10652252252252253,0.8627356210729821
2633,2633,Ryan Yates,ENG,Nott'ham Forest,Premier League,1997,18,MF,0.018958590959229193,0.09876966163492558,0.09762851673630597,0.060720510720510726,0.005405405405405406,0.6723054615756404
2634,2634,Yusuf Yaz�c�,TUR,Lille,Ligue 1,1997,4,MF,0.09765588336035264,0.048481761084759864,0.39247183256604706,0.07030303030303031,0.06854054054054054,0.09618173030449492
2636,2636,Gerard Yepes,ESP,Sampdoria,Serie A,2002,5,MF,0.025993046085108676,0.2285326658661665,0.15136777561049877,0.0,0.0,0.09521507974867086
2645,2645,Warren Zaire-Emery,FRA,Paris S-G,Ligue 1,2006,11,MF,0.17094660290070127,0.22945551363500535,0.2804931825648468,0.10911505911505912,0.05600000000000001,0.125181246979217
2646,2646,Denis Zakaria,SUI,Chelsea,Premier League,1996,4,MF,0.09131729312497676,0.1275794136945315,0.1469389534040856,0.0,0.0,0.13774770420492993
2647,2647,Denis Zakaria,SUI,Juventus,Serie A,1996,2,MF,0.016686114352392065,0.28347181058369864,0.11235982712642871,0.0,0.0,0.05896568390526825
2648,2648,Rodrigo Zalazar,URU,Schalke 04,Bundesliga,1999,10,MFFW,0.15987234665262515,0.1231897288394648,0.17634606030614602,0.12792267792267792,0.028000000000000004,0.23634606089898502
2651,2651,Andre-Frank Zambo Anguissa,CMR,Napoli,Serie A,1995,19,MF,0.09392286710914342,0.21239515503002995,0.3234188361985397,0.06834540834540834,0.07672072072072073,0.7699371677138714
2653,2653,Luca Zanimacchia,ITA,Cremonese,Serie A,1998,15,MFFW,0.07743857791391259,0.20643546285274433,0.23298237312936437,0.05518805518805519,0.0,0.3600773320444659
2654,2654,Nicol� Zaniolo,ITA,Roma,Serie A,1999,13,MFFW,0.16348655952302532,0.08914486293273144,0.10474065281621252,0.06538608538608538,0.028000000000000004,0.42967617206379893
2659,2659,Oier Zarraga,ESP,Athletic Club,La Liga,1999,15,MFFW,0.03788530489890257,0.12035074294145987,0.2346695990112383,0.07279447279447279,0.0,0.23392943450942486
2671,2671,Piotr Zieli?ski,POL,Napoli,Serie A,1994,21,MF,0.10332198650120142,0.10843200257799283,0.39917163882219786,0.121983241983242,0.12093693693693694,0.6346060898985016
2683,2683,Mart�n Zubimendi,ESP,Real Sociedad,La Liga,1999,19,MF,0.030434333926311802,0.1871691634210375,0.2834725031654013,0.014358974358974359,0.03790990990990992,0.7733204446592556
2684,2684,Szymon ?urkowski,POL,Fiorentina,Serie A,1997,2,MF,0.014375755539309046,0.0024193548387096775,0.10918252630704472,0.01748251748251748,0.022522522522522525,0.014983083615273078
2685,2685,Szymon ?urkowski,POL,Spezia,Serie A,1997,1,MF,0.007833145951097405,0.005427593409143653,0.008367527731183154,0.0,0.0,0.0033832769453842437
2686,2686,Martin �degaard,NOR,Arsenal,Premier League,1998,20,MF,0.11409140791752254,0.07903370949228448,0.30082382388937523,0.16153279153279154,0.24832432432432436,0.8134364427259545
2688,2688,Filip ?uri?i?,SRB,Sampdoria,Serie A,1992,20,MFFW,0.11888617615134228,0.10627010971341311,0.2390462490557585,0.08197484197484198,0.05600000000000001,0.640405993233446
